"domain","cc","object_type","object_url","object_domain",object_size,"object_loc_cc","cdn_domain","cdn_name"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/04/nujnew1.jpg?w=584","flashpointnews.files.wordpress.com",29923,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/04/ukah1.jpg?w=584","flashpointnews.files.wordpress.com",32518,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/04/nujnew.jpg?w=584","flashpointnews.files.wordpress.com",32227,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/04/mike-ikeogwu.jpg?w=584","flashpointnews.files.wordpress.com",239766,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/04/eu1.jpg?w=584","flashpointnews.files.wordpress.com",82378,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/04/eu.jpg?w=584","flashpointnews.files.wordpress.com",92327,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/04/capacity2.jpg?w=584","flashpointnews.files.wordpress.com",88638,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/04/capacity.jpg?w=584","flashpointnews.files.wordpress.com",84924,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/04/capacity1.jpg?w=584","flashpointnews.files.wordpress.com",73280,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/04/njiko4.jpg?w=584","flashpointnews.files.wordpress.com",111837,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/04/njiko.jpg?w=584","flashpointnews.files.wordpress.com",83080,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/04/apbn.jpg?w=584","flashpointnews.files.wordpress.com",82163,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/04/nujdelta.jpg?w=584","flashpointnews.files.wordpress.com",5884,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2016/05/mrakpor.jpg?w=584","flashpointnews.files.wordpress.com",22273,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/04/okondoma.jpg?w=584","flashpointnews.files.wordpress.com",96499,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/04/okondom2.jpg?w=584","flashpointnews.files.wordpress.com",92414,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/04/okondom.jpg?w=584","flashpointnews.files.wordpress.com",75917,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/05/okosap.jpg?w=584","flashpointnews.files.wordpress.com",87205,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/05/okosap1.jpg?w=584","flashpointnews.files.wordpress.com",97433,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/05/okomilitary.jpg?w=584","flashpointnews.files.wordpress.com",75446,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/05/okomilitary1.jpg?w=584","flashpointnews.files.wordpress.com",76427,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/05/okoloc.jpg?w=584","flashpointnews.files.wordpress.com",85315,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/05/okoloc2.jpg?w=584","flashpointnews.files.wordpress.com",74006,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/05/pix-4.jpg?w=584","flashpointnews.files.wordpress.com",93501,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/04/ned1.jpg?w=584","flashpointnews.files.wordpress.com",45463,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2016/05/ukah11.jpg?w=584","flashpointnews.files.wordpress.com",36568,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2016/05/igbuya1.jpg?w=584","flashpointnews.files.wordpress.com",18667,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/04/okoiso2.jpg?w=584","flashpointnews.files.wordpress.com",81163,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/04/okoiso4.jpg?w=584","flashpointnews.files.wordpress.com",96260,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/04/okoiso1.jpg?w=584","flashpointnews.files.wordpress.com",102930,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/04/library1.jpg?w=584","flashpointnews.files.wordpress.com",42821,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/04/library2.jpg?w=584","flashpointnews.files.wordpress.com",31466,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/04/library4.jpg?w=584","flashpointnews.files.wordpress.com",24465,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2018/02/2.jpg?w=584","flashpointnews.files.wordpress.com",166467,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/11/download-5.jpg?w=584","flashpointnews.files.wordpress.com",7293,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/11/img_20171101_115247.jpg?w=584","flashpointnews.files.wordpress.com",141736,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/10/images-4.jpg?w=584","flashpointnews.files.wordpress.com",23551,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/10/img_20171023_154215_779.jpg?w=584","flashpointnews.files.wordpress.com",82687,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/10/img_20171023_154334_864.jpg?w=584","flashpointnews.files.wordpress.com",68497,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/10/img_20171023_154415_893.jpg?w=584","flashpointnews.files.wordpress.com",44712,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/10/soberekon2.jpg?w=584","flashpointnews.files.wordpress.com",29531,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/10/soberekon1.jpg?w=584","flashpointnews.files.wordpress.com",33133,"US-CA","wordpress.com","WordPress"
"flashpointnews.wordpress.com","NG","image","https://flashpointnews.files.wordpress.com/2017/10/sobrekon.jpg?w=584","flashpointnews.files.wordpress.com",32091,"US-CA","wordpress.com","WordPress"
"slpublicopinion.wordpress.com","SL","image","https://slpublicopinion.files.wordpress.com/2015/11/cropped-sl-pub1nn.jpg","slpublicopinion.files.wordpress.com",158481,"US-CA","wordpress.com","WordPress"
"slpublicopinion.wordpress.com","SL","image","https://slpublicopinion.files.wordpress.com/2017/04/sam-sumuna.jpg?w=640","slpublicopinion.files.wordpress.com",23679,"US-CA","wordpress.com","WordPress"
"slpublicopinion.wordpress.com","SL","image","https://slpublicopinion.files.wordpress.com/2017/04/30.jpg?w=640","slpublicopinion.files.wordpress.com",57694,"US-CA","wordpress.com","WordPress"
"stfrancischronicle.com","ZA","image","https://stfrancischronicle.files.wordpress.com/2012/03/cropped-sfc-logo.jpg","stfrancischronicle.files.wordpress.com",106069,"US-CA","wordpress.com","WordPress"
"stfrancischronicle.com","ZA","image","https://stfrancischronicle.files.wordpress.com/2018/01/p1-small.jpg?w=584","stfrancischronicle.files.wordpress.com",87318,"US-CA","wordpress.com","WordPress"
"stfrancischronicle.com","ZA","image","https://stfrancischronicle.files.wordpress.com/2017/12/p1-small3.jpg?w=584","stfrancischronicle.files.wordpress.com",114786,"US-CA","wordpress.com","WordPress"
"stfrancischronicle.com","ZA","image","https://stfrancischronicle.files.wordpress.com/2017/11/p1-small2.jpg?w=584","stfrancischronicle.files.wordpress.com",41593,"US-CA","wordpress.com","WordPress"
"stfrancischronicle.com","ZA","script","https://r-login.wordpress.com/remote-login.php?action=js&host=stfrancischronicle.com&id=23468811&t=1517721318&back=https%3A%2F%2Fstfrancischronicle.com%2F","r-login.wordpress.com",0,"US-CA","wordpress.com","WordPress"
"opais.co.ao","AO","image","https://i0.wp.com/opais.co.ao/wp-content/uploads/2017/12/IMetro_690X97.jpg","i0.wp.com",31845,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i2.wp.com/opais.co.ao/wp-content/uploads/2018/02/LECTIVO.png?resize=574%2C443","i2.wp.com",113994,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i2.wp.com/opais.co.ao/wp-content/uploads/2017/12/banco.png?resize=274%2C442","i2.wp.com",85447,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i0.wp.com/opais.co.ao/wp-content/uploads/2018/02/PGR.png?resize=374%2C215","i0.wp.com",40255,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i0.wp.com/opais.co.ao/wp-content/uploads/2018/02/FIDEL.jpg?resize=374%2C215","i0.wp.com",7120,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i1.wp.com/opais.co.ao/wp-content/uploads/2018/01/dinheiro-kwanza.jpg?resize=800%2C400","i1.wp.com",32276,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i1.wp.com/opais.co.ao/wp-content/uploads/2018/02/COMERCIO1.png?resize=650%2C300","i1.wp.com",351529,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i1.wp.com/opais.co.ao/wp-content/uploads/2018/02/REFINARIAS1.png?resize=650%2C300","i1.wp.com",157300,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i0.wp.com/opais.co.ao/wp-content/uploads/2018/01/praia-morena-benguela.jpg?resize=798%2C399","i0.wp.com",67028,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i1.wp.com/opais.co.ao/wp-content/uploads/2017/12/opaismidpub1.png","i1.wp.com",17603,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i2.wp.com/opais.co.ao/wp-content/uploads/2018/02/COMEMORAR.jpg?resize=609%2C392","i2.wp.com",53681,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i0.wp.com/opais.co.ao/wp-content/uploads/2018/02/BASE-MILITAR1.jpg?resize=748%2C400","i0.wp.com",52571,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i1.wp.com/opais.co.ao/wp-content/uploads/2018/02/JOGADOR.jpg?resize=568%2C362","i1.wp.com",22259,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i1.wp.com/opais.co.ao/wp-content/uploads/2018/01/TRAMP.png?resize=648%2C400","i1.wp.com",118577,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i1.wp.com/opais.co.ao/wp-content/uploads/2018/02/frederico-cardoso.jpg?resize=326%2C205","i1.wp.com",14816,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i2.wp.com/opais.co.ao/wp-content/uploads/2018/02/PROCESSO.png?resize=326%2C205","i2.wp.com",36890,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i0.wp.com/opais.co.ao/wp-content/uploads/2018/02/INAUGURACAO2.png?resize=326%2C205","i0.wp.com",118577,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i0.wp.com/opais.co.ao/wp-content/uploads/2018/02/pinda-simao.jpg?resize=326%2C205","i0.wp.com",7751,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i2.wp.com/opais.co.ao/wp-content/uploads/2018/02/ARTES.png?resize=464%2C232","i2.wp.com",292087,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i1.wp.com/opais.co.ao/wp-content/uploads/2018/02/praia-morena.png?resize=464%2C232","i1.wp.com",264463,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i2.wp.com/opais.co.ao/wp-content/uploads/2018/02/carnaval.png?resize=464%2C232","i2.wp.com",262023,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i1.wp.com/opais.co.ao/wp-content/uploads/2017/12/opaissidepub1.png","i1.wp.com",45196,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i0.wp.com/opais.co.ao/wp-content/uploads/2017/12/IMetro_690X97.jpg","i0.wp.com",31845,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i1.wp.com/opais.co.ao/wp-content/uploads/2017/11/kaliengue.jpg?resize=108%2C108","i1.wp.com",5355,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i1.wp.com/opais.co.ao/wp-content/uploads/2018/01/PAULO-GOMES.png?resize=108%2C108","i1.wp.com",5128,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i2.wp.com/opais.co.ao/wp-content/uploads/2018/02/BELMIRO-CARLOS.png?resize=108%2C108","i2.wp.com",5355,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i2.wp.com/opais.co.ao/wp-content/uploads/2018/02/cafeia.png?resize=108%2C108","i2.wp.com",8415,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i0.wp.com/opais.co.ao/wp-content/uploads/2017/11/logo_opais-1-1.png?resize=108%2C108","i0.wp.com",2618,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","image","https://i1.wp.com/opais.co.ao/wp-content/uploads/2017/12/opaismidpub1.png","i1.wp.com",17603,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","script","https://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=201805","s0.wp.com",10411,"US-CA","wp.com","WordPress"
"opais.co.ao","AO","script","https://stats.wp.com/e-201805.js","stats.wp.com",8579,"US-CA","wp.com","WordPress"
"www.africatoday.co.ao","AO","script","http://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=201805","s0.wp.com",10411,"US-CA","wp.com","WordPress"
"evasion.lepays.bf","BF","script","https://s0.wp.com/wp-content/js/devicepx-jetpack.js","s0.wp.com",10411,"US-CA","wp.com","WordPress"
"evasion.lepays.bf","BF","script","https://stats.wp.com/e-201805.js","stats.wp.com",8579,"US-CA","wp.com","WordPress"
"lepays.bf","BF","script","https://s0.wp.com/wp-content/js/devicepx-jetpack.js","s0.wp.com",10411,"US-CA","wp.com","WordPress"
"lepays.bf","BF","script","https://stats.wp.com/e-201805.js","stats.wp.com",8579,"US-CA","wp.com","WordPress"
"www.rtb.bf","BF","image","https://i2.wp.com/www.rtb.bf/wp-content/uploads/2017/07/JT-20H-2017.jpg?resize=180%2C135","i2.wp.com",9040,"US-CA","wp.com","WordPress"
"www.rtb.bf","BF","image","https://i2.wp.com/www.rtb.bf/wp-content/uploads/2018/02/vlcsnap-2018-02-03-20h21m34s753.png?resize=180%2C135","i2.wp.com",19369,"US-CA","wp.com","WordPress"
"www.rtb.bf","BF","image","https://i0.wp.com/www.rtb.bf/wp-content/uploads/2017/08/13h-3.png?resize=180%2C135","i0.wp.com",28685,"US-CA","wp.com","WordPress"
"www.rtb.bf","BF","image","https://i2.wp.com/www.rtb.bf/wp-content/uploads/2018/02/IMG_20180202_110102.jpg?resize=180%2C135","i2.wp.com",15047,"US-CA","wp.com","WordPress"
"www.rtb.bf","BF","image","https://i2.wp.com/www.rtb.bf/wp-content/uploads/2018/02/Matiakoali-600.jpg?resize=180%2C135","i2.wp.com",9176,"US-CA","wp.com","WordPress"
"www.rtb.bf","BF","image","https://i0.wp.com/www.rtb.bf/wp-content/uploads/2017/08/13h-3.png?resize=180%2C135","i0.wp.com",28685,"US-CA","wp.com","WordPress"
"www.rtb.bf","BF","image","https://i2.wp.com/www.rtb.bf/wp-content/uploads/2017/08/flashh-1.jpg?resize=180%2C135","i2.wp.com",4608,"US-CA","wp.com","WordPress"
"www.rtb.bf","BF","image","https://i2.wp.com/www.rtb.bf/wp-content/uploads/2017/07/JT-20H-2017.jpg?resize=180%2C135","i2.wp.com",9040,"US-CA","wp.com","WordPress"
"www.rtb.bf","BF","image","https://i0.wp.com/www.rtb.bf/wp-content/uploads/2017/08/13h-3.png?resize=180%2C135","i0.wp.com",28685,"US-CA","wp.com","WordPress"
"www.rtb.bf","BF","image","https://i1.wp.com/www.rtb.bf/wp-content/uploads/2016/04/vlcsnap-error431.png?resize=180%2C135","i1.wp.com",16011,"US-CA","wp.com","WordPress"
"www.rtb.bf","BF","image","https://i1.wp.com/www.rtb.bf/wp-content/uploads/2016/09/A-vous-de-juger.png?resize=180%2C135","i1.wp.com",21591,"US-CA","wp.com","WordPress"
"www.rtb.bf","BF","image","https://i2.wp.com/www.rtb.bf/wp-content/uploads/2017/04/a-vous.png?resize=180%2C135","i2.wp.com",10311,"US-CA","wp.com","WordPress"
"www.rtb.bf","BF","image","https://i1.wp.com/www.rtb.bf/wp-content/uploads/2016/06/radio11.jpg?resize=180%2C135","i1.wp.com",8075,"US-CA","wp.com","WordPress"
